tweet,created_at,tokens,sentiment,sentiment_prob
mulyono awalawal mulyono pas udah periode mulyadi mulyono versi konfrontatif,Sun May 04 11:48:04 +0000 2025,"['mulyono', 'awalawal', 'mulyono', 'pas', 'udah', 'periode', 'mulyadi', 'mulyono', 'versi', 'konfrontatif']",netral,"[0.0002554047096055001, 0.9993946552276611, 0.0003499301674310118]"
aduh dedi orang bina teriakteriak pagi definisi masalah masalah asmara kirim barak jugaaa da embungg atuhh,Sun May 04 12:37:23 +0000 2025,"['aduh', 'dedi', 'orang', 'bina', 'teriakteriak', 'pagi', 'definisi', 'masalah', 'masalah', 'asmara', 'kirim', 'barak', 'jugaaa', 'da', 'embungg', 'atuhh']",negatif,"[3.836924224742688e-05, 0.00034533769940026104, 0.999616265296936]"
hahahahahahahah sya talaga to,Sun May 04 13:09:04 +0000 2025,"['hahahahahahahah', 'sya', 'talaga', 'to']",netral,"[0.005631692241877317, 0.9933079481124878, 0.0010603329865261912]"
annem magnolyaya magnezyum dedi diwmdoqkdjmqdiwmdjdiqmdiqmsiqndwjaiwjsksokwsjdh,Sun May 04 11:52:29 +0000 2025,"['annem', 'magnolyaya', 'magnezyum', 'dedi', 'diwmdoqkdjmqdiwmdjdiqmdiqmsiqndwjaiwjsksokwsjdh']",netral,"[0.0007405877695418894, 0.9990944862365723, 0.00016494492592755705]"
ramairamai tolak vasektomi dedi mulyadi tanggap fatwa haram mui bergeloracom,Sun May 04 11:14:47 +0000 2025,"['ramairamai', 'tolak', 'vasektomi', 'dedi', 'mulyadi', 'tanggap', 'fatwa', 'haram', 'mui', 'bergeloracom']",netral,"[0.00021574411948677152, 0.9995959401130676, 0.0001882209617178887]"
tindak lanjut program dedi mulyadi pemkot depok kaji didik militer siswa masalah,Sun May 04 11:10:00 +0000 2025,"['tindak', 'lanjut', 'program', 'dedi', 'mulyadi', 'pemkot', 'depok', 'kaji', 'didik', 'militer', 'siswa', 'masalah']",netral,"[0.00012035007966915146, 0.9997060894966125, 0.00017347939137835056]"
nasib anne ratna mustika mantan istri dedi mulyadi gubernur jawa barat cerai sorot,Sun May 04 11:10:47 +0000 2025,"['nasib', 'anne', 'ratna', 'mustika', 'mantan', 'istri', 'dedi', 'mulyadi', 'gubernur', 'jawa', 'barat', 'cerai', 'sorot']",netral,"[0.00010195772483712062, 0.9997387528419495, 0.00015921235899440944]"
viral dedi mulyadi vasektomianak masalah barak tni drone emprit bedah sentimen netizen,Sun May 04 11:40:00 +0000 2025,"['viral', 'dedi', 'mulyadi', 'vasektomianak', 'masalah', 'barak', 'tni', 'drone', 'emprit', 'bedah', 'sentimen', 'netizen']",netral,"[0.00012292702740523964, 0.999727189540863, 0.0001498922792961821]"
program didik karakter barak militer kritik dedi mulyadi serah,Sun May 04 13:01:44 +0000 2025,"['program', 'didik', 'karakter', 'barak', 'militer', 'kritik', 'dedi', 'mulyadi', 'serah']",netral,"[0.00019013216660823673, 0.9985361099243164, 0.001273743691854179]"
garna bikin gol,Sun May 04 14:41:25 +0000 2025,"['garna', 'bikin', 'gol']",netral,"[0.005113296676427126, 0.9940794706344604, 0.0008071899064816535]"
kang dedi mulyadi bapa aing viral baru kangdedimulyadi bapaaing viral baru semuaorang sorot,Sun May 04 11:58:12 +0000 2025,"['kang', 'dedi', 'mulyadi', 'bapa', 'aing', 'viral', 'baru', 'kangdedimulyadi', 'bapaaing', 'viral', 'baru', 'semuaorang', 'sorot']",negatif,"[3.81987847504206e-05, 0.0005493906792253256, 0.9994124174118042]"
anggap hasil dedi mulyadi siap latih militer calon kerja warga dewasa,Sun May 04 12:03:20 +0000 2025,"['anggap', 'hasil', 'dedi', 'mulyadi', 'siap', 'latih', 'militer', 'calon', 'kerja', 'warga', 'dewasa']",netral,"[0.00016520722419954836, 0.999703586101532, 0.0001311994274146855]"
dedi mulyadi tengok siswa nakal barak militer gembira,Sun May 04 12:40:43 +0000 2025,"['dedi', 'mulyadi', 'tengok', 'siswa', 'nakal', 'barak', 'militer', 'gembira']",netral,"[0.0001175263460027054, 0.9996616840362549, 0.00022077630273997784]"
kang dedi mulyadi resident playbook jaeil udah pacar beliin roti gyeoul roti,Sun May 04 13:02:28 +0000 2025,"['kang', 'dedi', 'mulyadi', 'resident', 'playbook', 'jaeil', 'udah', 'pacar', 'beliin', 'roti', 'gyeoul', 'roti']",netral,"[0.0002523986913729459, 0.9994856119155884, 0.00026206145412288606]"
kang dedi mulyadi resident playbook dowon beneran bakar api cemburu gebrak,Sun May 04 13:00:32 +0000 2025,"['kang', 'dedi', 'mulyadi', 'resident', 'playbook', 'dowon', 'beneran', 'bakar', 'api', 'cemburu', 'gebrak']",negatif,"[2.8717928216792643e-05, 0.0002689288230612874, 0.9997022747993469]"
kang dedi mulyadi resident playbook ngirim ketemu first love kantin rs jaeil sangka first love mba winter maap jaeil uri gyeoul udah bucin dibucinin andrea,Sun May 04 12:54:22 +0000 2025,"['kang', 'dedi', 'mulyadi', 'resident', 'playbook', 'ngirim', 'ketemu', 'first', 'love', 'kantin', 'rs', 'jaeil', 'sangka', 'first', 'love', 'mba', 'winter', 'maap', 'jaeil', 'uri', 'gyeoul', 'udah', 'bucin', 'dibucinin', 'andrea']",netral,"[0.0011455775238573551, 0.9856767654418945, 0.013177660293877125]"
gimana gimana yah langsung presiden puji gubernur sunda dedi mulyadi karna sosok kang dedi mulyadi engke maha maha engke,Sun May 04 08:14:01 +0000 2025,"['gimana', 'gimana', 'yah', 'langsung', 'presiden', 'puji', 'gubernur', 'sunda', 'dedi', 'mulyadi', 'karna', 'sosok', 'kang', 'dedi', 'mulyadi', 'engke', 'maha', 'maha', 'engke']",positif,"[0.858749270439148, 0.06118983402848244, 0.08006086945533752]"
kang dedi mulyadi bom move on whc udah hari tersieun sieun tergotak gotak,Sun May 04 12:31:55 +0000 2025,"['kang', 'dedi', 'mulyadi', 'bom', 'move', 'on', 'whc', 'udah', 'hari', 'tersieun', 'sieun', 'tergotak', 'gotak']",negatif,"[0.00011414734035497531, 0.001490949303843081, 0.9983949065208435]"
sender kagum banget akting park bogum wlgyt screentime dialog dikit hasil bikin scenes kesan adegan gwansik bestactorworthy kang dedi mulyadi,Sun May 04 12:41:33 +0000 2025,"['sender', 'kagum', 'banget', 'akting', 'park', 'bogum', 'wlgyt', 'screentime', 'dialog', 'dikit', 'hasil', 'bikin', 'scenes', 'kesan', 'adegan', 'gwansik', 'bestactorworthy', 'kang', 'dedi', 'mulyadi']",positif,"[0.9994955062866211, 0.0002172958047594875, 0.00028711676714010537]"
ni anak stm nantang si dedi y cupu bet yaudah dah wajar lo masukin barak,Sun May 04 10:59:05 +0000 2025,"['ni', 'anak', 'stm', 'nantang', 'si', 'dedi', 'y', 'cupu', 'bet', 'yaudah', 'dah', 'wajar', 'lo', 'masukin', 'barak']",negatif,"[3.169947740389034e-05, 0.00023658512509427965, 0.999731719493866]"
gtdedi mulyadi cundang politik agama gtsunda wiwitan akan agama islam this is golden pajeetnesia experience over heaven nomor this is mahapajeet,Sun May 04 12:32:30 +0000 2025,"['gtdedi', 'mulyadi', 'cundang', 'politik', 'agama', 'gtsunda', 'wiwitan', 'akan', 'agama', 'islam', 'this', 'is', 'golden', 'pajeetnesia', 'experience', 'over', 'heaven', 'nomor', 'this', 'is', 'mahapajeet']",netral,"[0.004981030244380236, 0.9771674275398254, 0.017851633951067924]"
efektif yaa program kang dedi mulyadi anakanak nurut orang tua anak ingat kirim barak militer bijak bisa suka,Sun May 04 10:16:18 +0000 2025,"['efektif', 'yaa', 'program', 'kang', 'dedi', 'mulyadi', 'anakanak', 'nurut', 'orang', 'tua', 'anak', 'ingat', 'kirim', 'barak', 'militer', 'bijak', 'bisa', 'suka']",positif,"[0.9992058873176575, 0.0005154346581548452, 0.000278739957138896]"
fans garis keras dedi mulyadi kaya terima dunia nyata tuju program junjung,Sun May 04 10:40:02 +0000 2025,"['fans', 'garis', 'keras', 'dedi', 'mulyadi', 'kaya', 'terima', 'dunia', 'nyata', 'tuju', 'program', 'junjung']",positif,"[0.972137987613678, 0.01051072683185339, 0.017351359128952026]"
program kang dedi mulyadi anak jago tawur ajar strategi alexander agung takluk sia,Sun May 04 08:08:24 +0000 2025,"['program', 'kang', 'dedi', 'mulyadi', 'anak', 'jago', 'tawur', 'ajar', 'strategi', 'alexander', 'agung', 'takluk', 'sia']",negatif,"[6.19891652604565e-05, 0.0015883920714259148, 0.998349666595459]"
sik tuju larang anak sekolah pake motor baik siap prasarana ganti exbus sekolah gratis jalur pedestrian aman kang dedi jl pasantren cimahi utara pedestrian jalur jalur anak sekolah jalan sempit iq abu janda,Sun May 04 10:40:44 +0000 2025,"['sik', 'tuju', 'larang', 'anak', 'sekolah', 'pake', 'motor', 'baik', 'siap', 'prasarana', 'ganti', 'exbus', 'sekolah', 'gratis', 'jalur', 'pedestrian', 'aman', 'kang', 'dedi', 'jl', 'pasantren', 'cimahi', 'utara', 'pedestrian', 'jalur', 'jalur', 'anak', 'sekolah', 'jalan', 'sempit', 'iq', 'abu', 'janda']",netral,"[0.003203616477549076, 0.7983624935150146, 0.19843386113643646]"
dedi mulyadi masalah ayo kirim barak,Sun May 04 12:34:18 +0000 2025,"['dedi', 'mulyadi', 'masalah', 'ayo', 'kirim', 'barak']",negatif,"[0.0004248809127602726, 0.18707014620304108, 0.8125050067901611]"
tempo tampil intelek balik atur naskah rakyat indonesia media beli percaya mediatempopengkhianatbangsa pengkritiknyelekit dikontrolduit,Sun May 04 10:44:53 +0000 2025,"['tempo', 'tampil', 'intelek', 'balik', 'atur', 'naskah', 'rakyat', 'indonesia', 'media', 'beli', 'percaya', 'mediatempopengkhianatbangsa', 'pengkritiknyelekit', 'dikontrolduit']",negatif,"[4.3008341890526935e-05, 0.0008581471047364175, 0.9990988969802856]"
ba mutualan yuu zonauang,Sun May 04 11:36:14 +0000 2025,"['ba', 'mutualan', 'yuu', 'zonauang']",negatif,"[0.0001825143990572542, 0.002697968389838934, 0.9971195459365845]"
mui haram vasektomi dedi mulyadi lakilaki kb alternatif,Sun May 04 10:18:10 +0000 2025,"['mui', 'haram', 'vasektomi', 'dedi', 'mulyadi', 'lakilaki', 'kb', 'alternatif']",netral,"[8.45928443595767e-05, 0.9992830157279968, 0.0006324280984699726]"
kang dedi mulyadi dedimulyadi,Sun May 04 11:55:21 +0000 2025,"['kang', 'dedi', 'mulyadi', 'dedimulyadi']",positif,"[0.9729612469673157, 0.026247289031744003, 0.000791477388702333]"
bawa si truk kang atas sosial gubernur jawa barat sayembara odgj dedi mulyadi serah odgj kasih insentif,Sun May 04 09:21:41 +0000 2025,"['bawa', 'si', 'truk', 'kang', 'atas', 'sosial', 'gubernur', 'jawa', 'barat', 'sayembara', 'odgj', 'dedi', 'mulyadi', 'serah', 'odgj', 'kasih', 'insentif']",netral,"[0.00040479880408383906, 0.9994565844535828, 0.0001386089570587501]"
mui haram vasektomi dedi mulyadi kb jalan berita lengkap klik,Sun May 04 08:46:03 +0000 2025,"['mui', 'haram', 'vasektomi', 'dedi', 'mulyadi', 'kb', 'jalan', 'berita', 'lengkap', 'klik']",netral,"[8.214855915866792e-05, 0.999498724937439, 0.00041914728353731334]"
full dpr buka suara sorot program dedi mulyadi gembleng siswa masalah barak militer,Sun May 04 10:56:00 +0000 2025,"['full', 'dpr', 'buka', 'suara', 'sorot', 'program', 'dedi', 'mulyadi', 'gembleng', 'siswa', 'masalah', 'barak', 'militer']",netral,"[0.00020410606521181762, 0.999295711517334, 0.0005001894314773381]"
dilema sih teteh lapor dedi mulyadi kang dedi pilih lihat persib,Sun May 04 01:27:14 +0000 2025,"['dilema', 'sih', 'teteh', 'lapor', 'dedi', 'mulyadi', 'kang', 'dedi', 'pilih', 'lihat', 'persib']",negatif,"[0.0003752217162400484, 0.004287555813789368, 0.9953372478485107]"
gtmulyono pelihara rahayu abu janda gtkdm sunda wiwitan gtyang disalahin islam emang mayoritas indog isi pajeetnesia kabeh alhamdulillah sumatera lu india,Sun May 04 04:21:49 +0000 2025,"['gtmulyono', 'pelihara', 'rahayu', 'abu', 'janda', 'gtkdm', 'sunda', 'wiwitan', 'gtyang', 'disalahin', 'islam', 'emang', 'mayoritas', 'indog', 'isi', 'pajeetnesia', 'kabeh', 'alhamdulillah', 'sumatera', 'lu', 'india']",positif,"[0.9269424676895142, 0.045631859451532364, 0.027425667271018028]"
kang dedi mulyadi resident playbook dokter anastesi udah ya suka yiyoung asa tibatiba gitu ya,Sun May 04 03:28:23 +0000 2025,"['kang', 'dedi', 'mulyadi', 'resident', 'playbook', 'dokter', 'anastesi', 'udah', 'ya', 'suka', 'yiyoung', 'asa', 'tibatiba', 'gitu', 'ya']",netral,"[0.0002229701931355521, 0.9993370175361633, 0.00043993809958919883]"
mantap kang dedi mulyadi,Sun May 04 04:37:55 +0000 2025,"['mantap', 'kang', 'dedi', 'mulyadi']",positif,"[0.999723494052887, 0.00011082985292887315, 0.00016565289115533233]"
kang dedi bijak normatif menteri kiamat sentuh masyarakat negeri,Sun May 04 00:16:41 +0000 2025,"['kang', 'dedi', 'bijak', 'normatif', 'menteri', 'kiamat', 'sentuh', 'masyarakat', 'negeri']",positif,"[0.9597230553627014, 0.03930104896426201, 0.0009759261156432331]"
si nya monolog ya monolog x tepuk tangan warga kaki gunung salak cikuray amp ciremay kenal kang dedi mulyadi warga kaki gunung lawu kenal gibran ayo buat indonesia monolog,Sun May 04 02:13:31 +0000 2025,"['si', 'nya', 'monolog', 'ya', 'monolog', 'x', 'tepuk', 'tangan', 'warga', 'kaki', 'gunung', 'salak', 'cikuray', 'amp', 'ciremay', 'kenal', 'kang', 'dedi', 'mulyadi', 'warga', 'kaki', 'gunung', 'lawu', 'kenal', 'gibran', 'ayo', 'buat', 'indonesia', 'monolog']",positif,"[0.9944915771484375, 0.005135477054864168, 0.0003729453310370445]"
pap foto bias kang dedi mulyadi pas abis olahraga chawoomin,Sun May 04 05:37:25 +0000 2025,"['pap', 'foto', 'bias', 'kang', 'dedi', 'mulyadi', 'pas', 'abis', 'olahraga', 'chawoomin']",netral,"[0.06783206015825272, 0.9290972352027893, 0.00307071884162724]"
kang dedi mulyadi energi positif level peduli beliau anakanak wilayah pimpin prioritaskarena sadar generasi tumbuh pikir tubuh sehat generasi waris agam,Sun May 04 03:28:20 +0000 2025,"['kang', 'dedi', 'mulyadi', 'energi', 'positif', 'level', 'peduli', 'beliau', 'anakanak', 'wilayah', 'pimpin', 'prioritaskarena', 'sadar', 'generasi', 'tumbuh', 'pikir', 'tubuh', 'sehat', 'generasi', 'waris', 'agam']",positif,"[0.9993915557861328, 0.00043700626702047884, 0.00017146894242614508]"
kang dedi mulyadi guyss besok baeksang awards ngejagoin nih best actor amp actress tv film sender best actor tv park bo geumhan suk kyu utk film hyun bin best actress tv kim taeri film kim go eun tertawa,Sun May 04 03:37:16 +0000 2025,"['kang', 'dedi', 'mulyadi', 'guyss', 'besok', 'baeksang', 'awards', 'ngejagoin', 'nih', 'best', 'actor', 'amp', 'actress', 'tv', 'film', 'sender', 'best', 'actor', 'tv', 'park', 'bo', 'geumhan', 'suk', 'kyu', 'utk', 'film', 'hyun', 'bin', 'best', 'actress', 'tv', 'kim', 'taeri', 'film', 'kim', 'go', 'eun', 'tertawa']",positif,"[0.9368784427642822, 0.06149103492498398, 0.0016304689925163984]"
gue benci dedi mulyadi bye,Sun May 04 03:46:29 +0000 2025,"['gue', 'benci', 'dedi', 'mulyadi', 'bye']",negatif,"[3.968320379499346e-05, 9.759810200193897e-05, 0.9998626708984375]"
udah gitu si dedi pake ngerahin buzzer ngehujat akun gubernur jakarta mending jawa barat jawa barat kaga mending pala lu pecah tinggal batas jabarjkt rasa beda,Sun May 04 02:32:06 +0000 2025,"['udah', 'gitu', 'si', 'dedi', 'pake', 'ngerahin', 'buzzer', 'ngehujat', 'akun', 'gubernur', 'jakarta', 'mending', 'jawa', 'barat', 'jawa', 'barat', 'kaga', 'mending', 'pala', 'lu', 'pecah', 'tinggal', 'batas', 'jabarjkt', 'rasa', 'beda']",negatif,"[6.572145503014326e-05, 0.00031858551665209234, 0.9996156692504883]"
kang dedi mulyadi heavenly ever after episode bikin rollercoaster banget nontonnya somyi misterius identitas sabar malam episode,Sun May 04 05:49:12 +0000 2025,"['kang', 'dedi', 'mulyadi', 'heavenly', 'ever', 'after', 'episode', 'bikin', 'rollercoaster', 'banget', 'nontonnya', 'somyi', 'misterius', 'identitas', 'sabar', 'malam', 'episode']",netral,"[0.005285749211907387, 0.9842624664306641, 0.010451830923557281]"
hercules tau kang dedi mulyadi kader sayang prabowo,Sun May 04 02:08:49 +0000 2025,"['hercules', 'tau', 'kang', 'dedi', 'mulyadi', 'kader', 'sayang', 'prabowo']",positif,"[0.9996527433395386, 0.00020664095063693821, 0.00014057004591450095]"
cumaribu txtdaritax gork halo orang video dedi mulyadi gubernur jawa barat februari promosi program latih pemuda jawa barat fokus bangun disiplin karakter program sisi positif negatif bangun disiplin,Sun May 04 02:45:56 +0000 2025,"['cumaribu', 'txtdaritax', 'gork', 'halo', 'orang', 'video', 'dedi', 'mulyadi', 'gubernur', 'jawa', 'barat', 'februari', 'promosi', 'program', 'latih', 'pemuda', 'jawa', 'barat', 'fokus', 'bangun', 'disiplin', 'karakter', 'program', 'sisi', 'positif', 'negatif', 'bangun', 'disiplin']",netral,"[0.014733776450157166, 0.9678158760070801, 0.017450347542762756]"
kang dedi mulyadi ngurusi rakyat gubernur ngurusi kang dedi mulyadi lucu loh prabowo pasmantap cnnindonesia cobeh dsyantie heraloebss mdyasmara mozza gusmusgusmu choymarkochoy,Sun May 04 01:54:51 +0000 2025,"['kang', 'dedi', 'mulyadi', 'ngurusi', 'rakyat', 'gubernur', 'ngurusi', 'kang', 'dedi', 'mulyadi', 'lucu', 'loh', 'prabowo', 'pasmantap', 'cnnindonesia', 'cobeh', 'dsyantie', 'heraloebss', 'mdyasmara', 'mozza', 'gusmusgusmu', 'choymarkochoy']",positif,"[0.9993033409118652, 0.00036687974352389574, 0.00032979255774989724]"
kaya anak tentara nakal kirim rumah kang dedi mulyadi,Sun May 04 05:00:54 +0000 2025,"['kaya', 'anak', 'tentara', 'nakal', 'kirim', 'rumah', 'kang', 'dedi', 'mulyadi']",negatif,"[2.8768406991730444e-05, 0.00014074341743253171, 0.9998304843902588]"
tl byk seliwer kmd kmd gua kang dedi mulyadi komteksnya nyambung desik oh tnyt korean myday,Sun May 04 01:26:39 +0000 2025,"['tl', 'byk', 'seliwer', 'kmd', 'kmd', 'gua', 'kang', 'dedi', 'mulyadi', 'komteksnya', 'nyambung', 'desik', 'oh', 'tnyt', 'korean', 'myday']",netral,"[0.00023062866239342839, 0.9992266893386841, 0.0005426701973192394]"
thanku dedi mulyadi benah sdm bandel pola pikir adab malas rugi orang,Sun May 04 03:19:08 +0000 2025,"['thanku', 'dedi', 'mulyadi', 'benah', 'sdm', 'bandel', 'pola', 'pikir', 'adab', 'malas', 'rugi', 'orang']",negatif,"[3.2709249353501946e-05, 0.00013657724775839597, 0.9998307228088379]"
prabowo henti bijak dedi mulyadi kirim anak barak militer,Sun May 04 03:02:37 +0000 2025,"['prabowo', 'henti', 'bijak', 'dedi', 'mulyadi', 'kirim', 'anak', 'barak', 'militer']",netral,"[9.059015428647399e-05, 0.9995966553688049, 0.0003127586096525192]"
berantas preman butuh brigjen hengki kelola negara butuh ahok basuki n kang dedi koreographer atur posisi silah hub jokowi,Sun May 04 01:16:31 +0000 2025,"['berantas', 'preman', 'butuh', 'brigjen', 'hengki', 'kelola', 'negara', 'butuh', 'ahok', 'basuki', 'n', 'kang', 'dedi', 'koreographer', 'atur', 'posisi', 'silah', 'hub', 'jokowi']",netral,"[0.00014071326586417854, 0.9992578625679016, 0.0006014175014570355]"
kang dedi mulyadi heavenly ever after hati hati guys suka hate comment sosial media neraka keyboard cetak cetakin kpalanya,Sat May 03 23:29:42 +0000 2025,"['kang', 'dedi', 'mulyadi', 'heavenly', 'ever', 'after', 'hati', 'hati', 'guys', 'suka', 'hate', 'comment', 'sosial', 'media', 'neraka', 'keyboard', 'cetak', 'cetakin', 'kpalanya']",positif,"[0.9967304468154907, 0.002778636058792472, 0.000490992097184062]"
kirain kirim kang dedi mulyadi,Sat May 03 15:29:51 +0000 2025,"['kirain', 'kirim', 'kang', 'dedi', 'mulyadi']",netral,"[0.00017290095274802297, 0.9996811151504517, 0.00014598372217733413]"
kesel dah perintah banyak bikin bijak substansial nyentuh akar samsek alias asbun rame aj ky kang dedi mulyadi anak nakal dimasukin barak makan gizi gratis tolol,Sat May 03 17:10:22 +0000 2025,"['kesel', 'dah', 'perintah', 'banyak', 'bikin', 'bijak', 'substansial', 'nyentuh', 'akar', 'samsek', 'alias', 'asbun', 'rame', 'aj', 'ky', 'kang', 'dedi', 'mulyadi', 'anak', 'nakal', 'dimasukin', 'barak', 'makan', 'gizi', 'gratis', 'tolol']",negatif,"[4.0753882785793394e-05, 0.00012861975119449198, 0.9998306035995483]"
efek kang dedi mulyadi,Sat May 03 14:35:44 +0000 2025,"['efek', 'kang', 'dedi', 'mulyadi']",positif,"[0.9983914494514465, 0.0011762921931222081, 0.00043227727292105556]"
shunchaki suhbatlashib o tirdik shuhrat aka manga yaxshi insonsan dedi shu,Sat May 03 16:30:39 +0000 2025,"['shunchaki', 'suhbatlashib', 'o', 'tirdik', 'shuhrat', 'aka', 'manga', 'yaxshi', 'insonsan', 'dedi', 'shu']",netral,"[0.00028170275618322194, 0.9992848038673401, 0.0004334529221523553]"
resident playbook kang dedi mulyadi pake payung eh gausah pake gapapa pake ngembaliin makan bareng ya sana dowon cemburu dua won dowon gercep gitulo,Sat May 03 13:45:19 +0000 2025,"['resident', 'playbook', 'kang', 'dedi', 'mulyadi', 'pake', 'payung', 'eh', 'gausah', 'pake', 'gapapa', 'pake', 'ngembaliin', 'makan', 'bareng', 'ya', 'sana', 'dowon', 'cemburu', 'dua', 'won', 'dowon', 'gercep', 'gitulo']",negatif,"[4.5791857701260597e-05, 0.00019228651945013553, 0.9997618794441223]"
